Symbol,Type,Entry Time,Exit Time,Duration,Bars in Trade,Strike Pair,Lot Size,Net Credit (₹),Capital Employed (₹),Exit Reason,PnL (₹),PnL (%)
NIFTY,CE_SPREAD,2026-08-11 14:30:00,2026-08-11 14:45:00,0 days 00:15:00,5,24650.0 / 24750.0,1,0.55,100.0,SL Hit (50% Premium Appreciation),-0.35,-0.35
NIFTY,CE_SPREAD,2026-08-11 14:33:00,2026-08-11 14:51:00,0 days 00:18:00,6,24650.0 / 24750.0,1,0.7,100.0,SL Hit (50% Premium Appreciation),-0.4,-0.4
NIFTY,CE_SPREAD,2026-08-11 14:39:00,2026-08-11 14:51:00,0 days 00:12:00,4,24650.0 / 24750.0,1,0.7,100.0,SL Hit (50% Premium Appreciation),-0.4,-0.4
NIFTY,CE_SPREAD,2026-08-11 15:09:00,2026-08-11 15:15:00,0 days 00:06:00,2,24650.0 / 24750.0,1,0.55,100.0,Target Hit (50% Premium Decay),0.4,0.4
NIFTY,CE_SPREAD,2026-08-11 15:12:00,2026-08-11 15:15:00,0 days 00:03:00,1,24650.0 / 24750.0,1,0.5,100.0,Target Hit (50% Premium Decay),0.35,0.35
SENSEX,CE_SPREAD,2026-07-20 11:06:00,2026-07-21 12:57:00,1 days 01:51:00,160,78200.0 / 78400.0,1,55.7,200.0,Target Hit (50% Premium Decay),28.15,14.07
SENSEX,CE_SPREAD,2026-07-20 11:30:00,2026-07-22 09:15:00,1 days 21:45:00,203,78100.0 / 78300.0,1,55.55,200.0,Target Hit (50% Premium Decay),42.2,21.1
SENSEX,CE_SPREAD,2026-07-20 11:54:00,2026-07-22 09:15:00,1 days 21:21:00,195,78100.0 / 78300.0,1,50.9,200.0,Target Hit (50% Premium Decay),37.55,18.78
SENSEX,CE_SPREAD,2026-07-20 12:03:00,2026-07-22 09:15:00,1 days 21:12:00,192,78100.0 / 78300.0,1,49.8,200.0,Target Hit (50% Premium Decay),36.45,18.23
SENSEX,CE_SPREAD,2026-07-20 12:30:00,2026-07-22 09:15:00,1 days 20:45:00,183,78000.0 / 78200.0,1,56.5,200.0,Target Hit (50% Premium Decay),40.0,20.0
SENSEX,PE_SPREAD,2026-07-20 14:18:00,2026-07-22 09:15:00,1 days 18:57:00,147,77900.0 / 77700.0,1,96.15,200.0,SL Hit (50% Premium Appreciation),-74.0,-37.0
SENSEX,PE_SPREAD,2026-07-20 14:54:00,2026-07-22 09:15:00,1 days 18:21:00,135,78000.0 / 77800.0,1,105.3,200.0,SL Hit (50% Premium Appreciation),-75.85,-37.93
SENSEX,PE_SPREAD,2026-07-20 15:15:00,2026-07-22 09:15:00,1 days 18:00:00,128,78000.0 / 77800.0,1,104.15,200.0,SL Hit (50% Premium Appreciation),-77.0,-38.5
SENSEX,PE_SPREAD,2026-07-20 15:21:00,2026-07-22 09:15:00,1 days 17:54:00,126,78000.0 / 77800.0,1,104.6,200.0,SL Hit (50% Premium Appreciation),-76.55,-38.28
SENSEX,PE_SPREAD,2026-07-21 09:21:00,2026-07-22 09:15:00,0 days 23:54:00,123,78000.0 / 77800.0,1,116.25,200.0,SL Hit (50% Premium Appreciation),-64.9,-32.45
SENSEX,CE_SPREAD,2026-07-21 11:12:00,2026-07-22 09:15:00,0 days 22:03:00,86,78100.0 / 78300.0,1,41.2,200.0,Target Hit (50% Premium Decay),27.85,13.92
SENSEX,CE_SPREAD,2026-07-21 11:33:00,2026-07-22 09:15:00,0 days 21:42:00,79,78100.0 / 78300.0,1,40.9,200.0,Target Hit (50% Premium Decay),27.55,13.78
SENSEX,CE_SPREAD,2026-07-21 12:33:00,2026-07-22 09:15:00,0 days 20:42:00,59,78100.0 / 78300.0,1,39.6,200.0,Target Hit (50% Premium Decay),26.25,13.12
SENSEX,CE_SPREAD,2026-07-21 13:48:00,2026-07-22 09:15:00,0 days 19:27:00,34,78100.0 / 78300.0,1,36.4,200.0,Target Hit (50% Premium Decay),23.05,11.53
SENSEX,CE_SPREAD,2026-07-22 09:18:00,2026-07-22 10:21:00,0 days 01:03:00,21,77700.0 / 77900.0,1,33.75,200.0,Target Hit (50% Premium Decay),17.3,8.65
SENSEX,CE_SPREAD,2026-07-22 10:18:00,2026-07-22 14:24:00,0 days 04:06:00,82,77600.0 / 77800.0,1,23.35,200.0,Target Hit (50% Premium Decay),11.8,5.9
SENSEX,CE_SPREAD,2026-07-22 10:33:00,2026-07-23 09:15:00,0 days 22:42:00,99,77500.0 / 77700.0,1,25.7,200.0,Target Hit (50% Premium Decay),23.7,11.85
SENSEX,CE_SPREAD,2026-07-22 11:18:00,2026-07-23 09:15:00,0 days 21:57:00,84,77500.0 / 77700.0,1,26.4,200.0,Target Hit (50% Premium Decay),24.4,12.2
SENSEX,CE_SPREAD,2026-07-22 11:27:00,2026-07-22 14:30:00,0 days 03:03:00,61,77600.0 / 77800.0,1,22.35,200.0,Target Hit (50% Premium Decay),11.45,5.73
SENSEX,CE_SPREAD,2026-07-22 12:57:00,2026-07-23 09:15:00,0 days 20:18:00,51,77400.0 / 77600.0,1,26.6,200.0,Target Hit (50% Premium Decay),24.05,12.02
SENSEX,CE_SPREAD,2026-07-22 13:03:00,2026-07-23 09:15:00,0 days 20:12:00,49,77400.0 / 77600.0,1,23.25,200.0,Target Hit (50% Premium Decay),20.7,10.35
SENSEX,CE_SPREAD,2026-07-22 13:12:00,2026-07-23 09:15:00,0 days 20:03:00,46,77300.0 / 77500.0,1,29.1,200.0,Target Hit (50% Premium Decay),25.6,12.8
SENSEX,CE_SPREAD,2026-07-22 13:48:00,2026-07-23 09:15:00,0 days 19:27:00,34,77400.0 / 77600.0,1,22.4,200.0,Target Hit (50% Premium Decay),19.85,9.92
SENSEX,CE_SPREAD,2026-07-22 15:24:00,2026-07-23 09:15:00,0 days 17:51:00,2,77400.0 / 77600.0,1,19.6,200.0,Target Hit (50% Premium Decay),17.05,8.52
SENSEX,CE_SPREAD,2026-07-23 10:21:00,2026-07-23 11:39:00,0 days 01:18:00,26,77200.0 / 77400.0,1,5.7,200.0,Target Hit (50% Premium Decay),3.05,1.53
SENSEX,CE_SPREAD,2026-07-23 10:36:00,2026-07-23 11:18:00,0 days 00:42:00,14,77300.0 / 77500.0,1,5.1,200.0,Target Hit (50% Premium Decay),2.85,1.42
SENSEX,CE_SPREAD,2026-07-23 10:57:00,2026-07-23 11:24:00,0 days 00:27:00,9,77300.0 / 77500.0,1,4.4,200.0,Target Hit (50% Premium Decay),2.35,1.18
SENSEX,CE_SPREAD,2026-07-23 11:21:00,2026-07-23 11:51:00,0 days 00:30:00,10,77200.0 / 77400.0,1,4.05,200.0,Target Hit (50% Premium Decay),2.15,1.08
SENSEX,CE_SPREAD,2026-07-23 11:54:00,2026-07-23 12:30:00,0 days 00:36:00,12,77100.0 / 77300.0,1,3.4,200.0,Target Hit (50% Premium Decay),1.8,0.9
SENSEX,CE_SPREAD,2026-07-23 12:18:00,2026-07-23 12:33:00,0 days 00:15:00,5,77200.0 / 77400.0,1,1.6,200.0,Target Hit (50% Premium Decay),0.85,0.43
SENSEX,CE_SPREAD,2026-07-23 12:27:00,2026-07-23 12:42:00,0 days 00:15:00,5,77100.0 / 77300.0,1,1.8,200.0,Target Hit (50% Premium Decay),1.15,0.57
SENSEX,CE_SPREAD,2026-07-23 13:45:00,2026-07-23 14:09:00,0 days 00:24:00,8,76900.0 / 77100.0,1,0.85,200.0,Target Hit (50% Premium Decay),0.55,0.27
SENSEX,CE_SPREAD,2026-07-23 14:30:00,2026-07-23 14:33:00,0 days 00:03:00,1,76900.0 / 77100.0,1,0.1,200.0,SL Hit (50% Premium Appreciation),-0.35,-0.17
SENSEX,CE_SPREAD,2026-07-23 15:15:00,2026-07-23 15:18:00,0 days 00:03:00,1,76900.0 / 77100.0,1,0.1,200.0,Target Hit (50% Premium Decay),0.1,0.05
SENSEX,CE_SPREAD,2026-07-24 10:30:00,2026-07-24 12:27:00,0 days 01:57:00,39,76200.0 / 76400.0,1,64.35,200.0,SL Hit (50% Premium Appreciation),-33.15,-16.58
SENSEX,CE_SPREAD,2026-07-24 10:33:00,2026-07-24 12:24:00,0 days 01:51:00,37,76200.0 / 76400.0,1,62.2,200.0,SL Hit (50% Premium Appreciation),-33.3,-16.65
SENSEX,CE_SPREAD,2026-07-24 10:54:00,2026-07-24 12:30:00,0 days 01:36:00,32,76200.0 / 76400.0,1,66.65,200.0,SL Hit (50% Premium Appreciation),-35.25,-17.62
SENSEX,CE_SPREAD,2026-07-24 10:57:00,2026-07-24 12:27:00,0 days 01:30:00,30,76200.0 / 76400.0,1,64.75,200.0,SL Hit (50% Premium Appreciation),-32.75,-16.38
SENSEX,CE_SPREAD,2026-07-24 11:24:00,2026-07-24 14:00:00,0 days 02:36:00,52,76300.0 / 76500.0,1,66.3,200.0,SL Hit (50% Premium Appreciation),-33.4,-16.7
SENSEX,CE_SPREAD,2026-07-24 11:57:00,2026-07-24 14:00:00,0 days 02:03:00,41,76400.0 / 76600.0,1,62.3,200.0,SL Hit (50% Premium Appreciation),-32.05,-16.03
SENSEX,CE_SPREAD,2026-07-24 13:03:00,2026-07-27 09:36:00,2 days 20:33:00,56,76700.0 / 76900.0,1,65.6,200.0,SL Hit (50% Premium Appreciation),-34.8,-17.4
SENSEX,PE_SPREAD,2026-07-27 09:18:00,2026-07-29 09:15:00,1 days 23:57:00,249,76800.0 / 76600.0,1,96.3,200.0,Target Hit (50% Premium Decay),77.3,38.65
SENSEX,PE_SPREAD,2026-07-27 09:24:00,2026-07-29 09:15:00,1 days 23:51:00,247,76800.0 / 76600.0,1,94.5,200.0,Target Hit (50% Premium Decay),75.5,37.75
SENSEX,PE_SPREAD,2026-07-27 09:36:00,2026-07-29 09:15:00,1 days 23:39:00,243,76800.0 / 76600.0,1,93.2,200.0,Target Hit (50% Premium Decay),74.2,37.1
SENSEX,PE_SPREAD,2026-07-27 09:39:00,2026-07-29 09:15:00,1 days 23:36:00,242,76800.0 / 76600.0,1,94.6,200.0,Target Hit (50% Premium Decay),75.6,37.8
SENSEX,PE_SPREAD,2026-07-27 09:45:00,2026-07-29 09:15:00,1 days 23:30:00,240,76800.0 / 76600.0,1,91.85,200.0,Target Hit (50% Premium Decay),72.85,36.43
SENSEX,PE_SPREAD,2026-07-27 10:15:00,2026-07-29 09:15:00,1 days 23:00:00,230,76800.0 / 76600.0,1,96.3,200.0,Target Hit (50% Premium Decay),77.3,38.65
SENSEX,PE_SPREAD,2026-07-27 10:18:00,2026-07-29 09:15:00,1 days 22:57:00,229,76700.0 / 76500.0,1,92.5,200.0,Target Hit (50% Premium Decay),77.6,38.8
SENSEX,PE_SPREAD,2026-07-27 10:42:00,2026-07-29 09:15:00,1 days 22:33:00,221,76800.0 / 76600.0,1,94.8,200.0,Target Hit (50% Premium Decay),75.8,37.9
SENSEX,PE_SPREAD,2026-07-27 10:48:00,2026-07-29 09:15:00,1 days 22:27:00,219,76800.0 / 76600.0,1,98.15,200.0,Target Hit (50% Premium Decay),79.15,39.57
SENSEX,PE_SPREAD,2026-07-27 11:00:00,2026-07-29 09:15:00,1 days 22:15:00,215,76800.0 / 76600.0,1,91.85,200.0,Target Hit (50% Premium Decay),72.85,36.42
SENSEX,PE_SPREAD,2026-07-27 11:12:00,2026-07-29 09:15:00,1 days 22:03:00,211,76800.0 / 76600.0,1,92.95,200.0,Target Hit (50% Premium Decay),73.95,36.98
SENSEX,PE_SPREAD,2026-07-27 11:21:00,2026-07-29 09:15:00,1 days 21:54:00,208,76900.0 / 76700.0,1,97.9,200.0,Target Hit (50% Premium Decay),73.75,36.87
SENSEX,PE_SPREAD,2026-07-27 11:27:00,2026-07-29 09:15:00,1 days 21:48:00,206,76900.0 / 76700.0,1,94.2,200.0,Target Hit (50% Premium Decay),70.05,35.02
SENSEX,PE_SPREAD,2026-07-27 11:33:00,2026-07-29 09:15:00,1 days 21:42:00,204,76900.0 / 76700.0,1,94.6,200.0,Target Hit (50% Premium Decay),70.45,35.22
SENSEX,PE_SPREAD,2026-07-27 11:42:00,2026-07-29 09:15:00,1 days 21:33:00,201,76900.0 / 76700.0,1,94.9,200.0,Target Hit (50% Premium Decay),70.75,35.38
SENSEX,PE_SPREAD,2026-07-27 11:48:00,2026-07-29 09:15:00,1 days 21:27:00,199,76900.0 / 76700.0,1,97.4,200.0,Target Hit (50% Premium Decay),73.25,36.63
SENSEX,PE_SPREAD,2026-07-27 11:57:00,2026-07-29 09:15:00,1 days 21:18:00,196,77000.0 / 76800.0,1,105.15,200.0,Target Hit (50% Premium Decay),74.5,37.25
SENSEX,PE_SPREAD,2026-07-27 12:15:00,2026-07-29 09:15:00,1 days 21:00:00,190,76900.0 / 76700.0,1,96.9,200.0,Target Hit (50% Premium Decay),72.75,36.37
SENSEX,PE_SPREAD,2026-07-27 13:03:00,2026-07-29 09:15:00,1 days 20:12:00,174,76900.0 / 76700.0,1,93.35,200.0,Target Hit (50% Premium Decay),69.2,34.6
SENSEX,PE_SPREAD,2026-07-27 13:09:00,2026-07-29 09:15:00,1 days 20:06:00,172,77000.0 / 76800.0,1,102.75,200.0,Target Hit (50% Premium Decay),72.1,36.05
SENSEX,PE_SPREAD,2026-07-27 13:18:00,2026-07-29 09:15:00,1 days 19:57:00,169,77000.0 / 76800.0,1,101.6,200.0,Target Hit (50% Premium Decay),70.95,35.48
SENSEX,PE_SPREAD,2026-07-27 14:15:00,2026-07-29 09:15:00,1 days 19:00:00,150,77000.0 / 76800.0,1,94.0,200.0,Target Hit (50% Premium Decay),63.35,31.68
SENSEX,PE_SPREAD,2026-07-27 14:27:00,2026-07-29 09:15:00,1 days 18:48:00,146,77100.0 / 76900.0,1,96.4,200.0,Target Hit (50% Premium Decay),58.45,29.22
SENSEX,PE_SPREAD,2026-07-27 14:39:00,2026-07-29 09:15:00,1 days 18:36:00,142,77000.0 / 76800.0,1,91.1,200.0,Target Hit (50% Premium Decay),60.45,30.22
SENSEX,PE_SPREAD,2026-07-27 15:03:00,2026-07-29 09:15:00,1 days 18:12:00,134,77100.0 / 76900.0,1,101.6,200.0,Target Hit (50% Premium Decay),63.65,31.83
SENSEX,PE_SPREAD,2026-07-27 15:15:00,2026-07-29 09:15:00,1 days 18:00:00,130,77100.0 / 76900.0,1,99.2,200.0,Target Hit (50% Premium Decay),61.25,30.62
SENSEX,PE_SPREAD,2026-07-27 15:18:00,2026-07-29 09:15:00,1 days 17:57:00,129,77100.0 / 76900.0,1,95.8,200.0,Target Hit (50% Premium Decay),57.85,28.93
SENSEX,PE_SPREAD,2026-07-27 15:27:00,2026-07-29 09:15:00,1 days 17:48:00,126,77100.0 / 76900.0,1,95.8,200.0,Target Hit (50% Premium Decay),57.85,28.93
SENSEX,PE_SPREAD,2026-07-28 09:15:00,2026-07-29 09:15:00,1 days 00:00:00,125,77000.0 / 76800.0,1,87.5,200.0,Target Hit (50% Premium Decay),56.85,28.42
SENSEX,PE_SPREAD,2026-07-28 10:18:00,2026-07-29 09:15:00,0 days 22:57:00,104,77000.0 / 76800.0,1,103.1,200.0,Target Hit (50% Premium Decay),72.45,36.23
SENSEX,PE_SPREAD,2026-07-28 10:33:00,2026-07-29 09:15:00,0 days 22:42:00,99,77000.0 / 76800.0,1,102.0,200.0,Target Hit (50% Premium Decay),71.35,35.68
SENSEX,PE_SPREAD,2026-07-28 10:36:00,2026-07-29 09:15:00,0 days 22:39:00,98,77000.0 / 76800.0,1,97.6,200.0,Target Hit (50% Premium Decay),66.95,33.48
SENSEX,PE_SPREAD,2026-07-28 10:42:00,2026-07-29 09:15:00,0 days 22:33:00,96,77100.0 / 76900.0,1,106.8,200.0,Target Hit (50% Premium Decay),68.85,34.43
SENSEX,PE_SPREAD,2026-07-28 10:48:00,2026-07-29 09:15:00,0 days 22:27:00,94,77100.0 / 76900.0,1,97.1,200.0,Target Hit (50% Premium Decay),59.15,29.57
SENSEX,PE_SPREAD,2026-07-28 11:09:00,2026-07-29 09:15:00,0 days 22:06:00,87,77100.0 / 76900.0,1,104.7,200.0,Target Hit (50% Premium Decay),66.75,33.38
SENSEX,PE_SPREAD,2026-07-28 11:12:00,2026-07-29 09:15:00,0 days 22:03:00,86,77100.0 / 76900.0,1,105.45,200.0,Target Hit (50% Premium Decay),67.5,33.75
SENSEX,PE_SPREAD,2026-07-28 11:15:00,2026-07-29 09:15:00,0 days 22:00:00,85,77100.0 / 76900.0,1,97.0,200.0,Target Hit (50% Premium Decay),59.05,29.52
SENSEX,PE_SPREAD,2026-07-28 11:24:00,2026-07-29 09:15:00,0 days 21:51:00,82,77100.0 / 76900.0,1,105.9,200.0,Target Hit (50% Premium Decay),67.95,33.97
SENSEX,PE_SPREAD,2026-07-28 11:45:00,2026-07-29 09:15:00,0 days 21:30:00,75,77100.0 / 76900.0,1,98.3,200.0,Target Hit (50% Premium Decay),60.35,30.18
SENSEX,PE_SPREAD,2026-07-28 15:21:00,2026-07-29 09:15:00,0 days 17:54:00,3,77200.0 / 77000.0,1,107.45,200.0,Target Hit (50% Premium Decay),61.15,30.57
SENSEX,PE_SPREAD,2026-07-29 09:15:00,2026-07-30 09:18:00,1 days 00:03:00,126,77300.0 / 77100.0,1,56.05,200.0,Target Hit (50% Premium Decay),32.45,16.22
SENSEX,PE_SPREAD,2026-07-29 10:03:00,2026-07-30 11:15:00,1 days 01:12:00,149,77600.0 / 77400.0,1,93.0,200.0,Target Hit (50% Premium Decay),46.95,23.48
SENSEX,PE_SPREAD,2026-07-29 10:24:00,2026-07-30 12:30:00,1 days 02:06:00,167,77700.0 / 77500.0,1,98.85,200.0,Target Hit (50% Premium Decay),61.2,30.6
SENSEX,PE_SPREAD,2026-07-29 10:36:00,2026-07-30 12:30:00,1 days 01:54:00,163,77700.0 / 77500.0,1,104.7,200.0,Target Hit (50% Premium Decay),67.05,33.52
SENSEX,PE_SPREAD,2026-07-29 10:42:00,2026-07-30 11:24:00,1 days 00:42:00,139,77600.0 / 77400.0,1,88.7,200.0,Target Hit (50% Premium Decay),47.55,23.77
SENSEX,PE_SPREAD,2026-07-29 10:48:00,2026-07-30 12:30:00,1 days 01:42:00,159,77700.0 / 77500.0,1,103.85,200.0,Target Hit (50% Premium Decay),66.2,33.1
SENSEX,PE_SPREAD,2026-07-29 11:48:00,2026-07-30 12:30:00,1 days 00:42:00,139,77700.0 / 77500.0,1,101.6,200.0,Target Hit (50% Premium Decay),63.95,31.97
SENSEX,PE_SPREAD,2026-07-29 12:09:00,2026-07-30 12:30:00,1 days 00:21:00,132,77700.0 / 77500.0,1,94.2,200.0,Target Hit (50% Premium Decay),56.55,28.27
SENSEX,PE_SPREAD,2026-07-29 12:48:00,2026-07-30 12:30:00,0 days 23:42:00,119,77700.0 / 77500.0,1,108.25,200.0,Target Hit (50% Premium Decay),70.6,35.3
SENSEX,PE_SPREAD,2026-07-29 13:00:00,2026-07-30 11:24:00,0 days 22:24:00,93,77600.0 / 77400.0,1,83.4,200.0,Target Hit (50% Premium Decay),42.25,21.13
SENSEX,PE_SPREAD,2026-07-29 14:03:00,2026-07-30 12:33:00,0 days 22:30:00,95,77800.0 / 77600.0,1,100.65,200.0,Target Hit (50% Premium Decay),51.45,25.72
SENSEX,PE_SPREAD,2026-07-29 14:12:00,2026-07-30 12:33:00,0 days 22:21:00,92,77800.0 / 77600.0,1,103.1,200.0,Target Hit (50% Premium Decay),53.9,26.95
SENSEX,PE_SPREAD,2026-07-30 10:36:00,2026-07-30 12:30:00,0 days 01:54:00,38,77700.0 / 77500.0,1,106.0,200.0,Target Hit (50% Premium Decay),68.35,34.17
SENSEX,PE_SPREAD,2026-07-30 12:00:00,2026-07-30 12:30:00,0 days 00:30:00,10,77700.0 / 77500.0,1,86.65,200.0,Target Hit (50% Premium Decay),49.0,24.5
SENSEX,PE_SPREAD,2026-07-30 12:21:00,2026-07-30 12:30:00,0 days 00:09:00,3,77700.0 / 77500.0,1,82.5,200.0,Target Hit (50% Premium Decay),44.85,22.42
SENSEX,PE_SPREAD,2026-07-30 12:33:00,2026-07-30 13:09:00,0 days 00:36:00,12,77900.0 / 77700.0,1,76.95,200.0,SL Hit (50% Premium Appreciation),-61.4,-30.7
SENSEX,PE_SPREAD,2026-07-30 13:09:00,2026-07-30 14:18:00,0 days 01:09:00,23,77800.0 / 77600.0,1,97.05,200.0,SL Hit (50% Premium Appreciation),-51.3,-25.65
SENSEX,PE_SPREAD,2026-07-30 13:21:00,2026-07-30 14:15:00,0 days 00:54:00,18,77800.0 / 77600.0,1,84.85,200.0,SL Hit (50% Premium Appreciation),-44.85,-22.42
SENSEX,PE_SPREAD,2026-07-30 13:39:00,2026-07-30 14:09:00,0 days 00:30:00,10,77800.0 / 77600.0,1,67.6,200.0,SL Hit (50% Premium Appreciation),-46.0,-23.0
SENSEX,PE_SPREAD,2026-07-30 13:57:00,2026-07-30 15:06:00,0 days 01:09:00,23,77900.0 / 77700.0,1,134.1,200.0,Target Hit (50% Premium Decay),83.45,41.72
SENSEX,PE_SPREAD,2026-07-30 15:06:00,2026-07-30 15:21:00,0 days 00:15:00,5,77900.0 / 77700.0,1,50.65,200.0,Target Hit (50% Premium Decay),47.55,23.78
SENSEX,PE_SPREAD,2026-07-30 15:24:00,2026-07-30 15:27:00,0 days 00:03:00,1,77900.0 / 77700.0,1,1.0,200.0,Target Hit (50% Premium Decay),0.85,0.43
SENSEX,PE_SPREAD,2026-07-31 09:57:00,2026-08-03 09:15:00,2 days 23:18:00,111,78100.0 / 77900.0,1,94.55,200.0,Target Hit (50% Premium Decay),56.4,28.2
SENSEX,PE_SPREAD,2026-07-31 10:39:00,2026-08-03 09:15:00,2 days 22:36:00,97,78100.0 / 77900.0,1,93.45,200.0,Target Hit (50% Premium Decay),55.3,27.65
SENSEX,PE_SPREAD,2026-07-31 11:03:00,2026-08-03 09:15:00,2 days 22:12:00,89,78100.0 / 77900.0,1,94.2,200.0,Target Hit (50% Premium Decay),56.05,28.02
SENSEX,PE_SPREAD,2026-07-31 11:36:00,2026-08-03 09:15:00,2 days 21:39:00,78,78100.0 / 77900.0,1,91.9,200.0,Target Hit (50% Premium Decay),53.75,26.87
SENSEX,PE_SPREAD,2026-07-31 11:51:00,2026-08-03 09:15:00,2 days 21:24:00,73,78100.0 / 77900.0,1,90.0,200.0,Target Hit (50% Premium Decay),51.85,25.93
SENSEX,PE_SPREAD,2026-07-31 12:00:00,2026-08-03 09:15:00,2 days 21:15:00,70,78100.0 / 77900.0,1,89.1,200.0,Target Hit (50% Premium Decay),50.95,25.48
SENSEX,PE_SPREAD,2026-07-31 12:09:00,2026-08-03 09:15:00,2 days 21:06:00,67,78100.0 / 77900.0,1,89.95,200.0,Target Hit (50% Premium Decay),51.8,25.9
SENSEX,PE_SPREAD,2026-07-31 13:24:00,2026-08-03 10:15:00,2 days 20:51:00,62,78300.0 / 78100.0,1,89.95,200.0,Target Hit (50% Premium Decay),45.5,22.75
SENSEX,PE_SPREAD,2026-07-31 13:27:00,2026-08-03 10:15:00,2 days 20:48:00,61,78300.0 / 78100.0,1,91.15,200.0,Target Hit (50% Premium Decay),46.7,23.35
SENSEX,PE_SPREAD,2026-07-31 13:30:00,2026-08-03 11:03:00,2 days 21:33:00,76,78400.0 / 78200.0,1,100.7,200.0,Target Hit (50% Premium Decay),50.95,25.47
SENSEX,PE_SPREAD,2026-07-31 14:12:00,2026-08-03 10:03:00,2 days 19:51:00,42,78300.0 / 78100.0,1,94.4,200.0,Target Hit (50% Premium Decay),47.8,23.9
SENSEX,PE_SPREAD,2026-07-31 14:39:00,2026-08-03 09:15:00,2 days 18:36:00,17,78200.0 / 78000.0,1,92.25,200.0,Target Hit (50% Premium Decay),48.8,24.4
SENSEX,PE_SPREAD,2026-07-31 15:03:00,2026-08-03 09:15:00,2 days 18:12:00,9,78200.0 / 78000.0,1,90.3,200.0,Target Hit (50% Premium Decay),46.85,23.42
SENSEX,PE_SPREAD,2026-07-31 15:09:00,2026-08-03 09:54:00,2 days 18:45:00,20,78300.0 / 78100.0,1,98.9,200.0,Target Hit (50% Premium Decay),51.15,25.57
SENSEX,PE_SPREAD,2026-08-03 10:15:00,2026-08-04 13:09:00,1 days 02:54:00,187,78800.0 / 78600.0,1,87.75,200.0,SL Hit (50% Premium Appreciation),-45.15,-22.58
SENSEX,PE_SPREAD,2026-08-03 10:27:00,2026-08-04 13:12:00,1 days 02:45:00,184,78800.0 / 78600.0,1,88.65,200.0,SL Hit (50% Premium Appreciation),-44.8,-22.4
SENSEX,PE_SPREAD,2026-08-03 10:54:00,2026-08-04 12:57:00,1 days 02:03:00,170,78800.0 / 78600.0,1,87.3,200.0,SL Hit (50% Premium Appreciation),-44.2,-22.1
SENSEX,PE_SPREAD,2026-08-03 10:57:00,2026-08-04 13:15:00,1 days 02:18:00,175,78800.0 / 78600.0,1,89.9,200.0,SL Hit (50% Premium Appreciation),-45.95,-22.98
SENSEX,PE_SPREAD,2026-08-03 12:15:00,2026-08-04 12:09:00,0 days 23:54:00,127,78800.0 / 78600.0,1,83.85,200.0,SL Hit (50% Premium Appreciation),-43.85,-21.93
SENSEX,PE_SPREAD,2026-08-03 12:18:00,2026-08-04 12:57:00,1 days 00:39:00,142,78800.0 / 78600.0,1,86.3,200.0,SL Hit (50% Premium Appreciation),-45.2,-22.6
SENSEX,PE_SPREAD,2026-08-03 12:24:00,2026-08-04 12:36:00,1 days 00:12:00,133,78800.0 / 78600.0,1,85.8,200.0,SL Hit (50% Premium Appreciation),-43.2,-21.6
SENSEX,PE_SPREAD,2026-08-03 12:33:00,2026-08-04 13:09:00,1 days 00:36:00,141,78800.0 / 78600.0,1,88.15,200.0,SL Hit (50% Premium Appreciation),-44.75,-22.38
SENSEX,PE_SPREAD,2026-08-03 12:45:00,2026-08-06 15:21:00,3 days 02:36:00,439,78800.0 / 78600.0,1,96.3,200.0,Target Hit (50% Premium Decay),68.45,34.23
SENSEX,PE_SPREAD,2026-08-03 13:00:00,2026-08-04 13:18:00,1 days 00:18:00,135,78700.0 / 78500.0,1,85.75,200.0,SL Hit (50% Premium Appreciation),-44.0,-22.0
SENSEX,PE_SPREAD,2026-08-03 13:27:00,2026-08-04 13:00:00,0 days 23:33:00,120,78700.0 / 78500.0,1,81.2,200.0,SL Hit (50% Premium Appreciation),-42.2,-21.1
SENSEX,PE_SPREAD,2026-08-04 09:24:00,2026-08-04 12:57:00,0 days 03:33:00,71,78800.0 / 78600.0,1,87.65,200.0,SL Hit (50% Premium Appreciation),-43.85,-21.93
SENSEX,PE_SPREAD,2026-08-04 09:45:00,2026-08-04 11:54:00,0 days 02:09:00,43,78800.0 / 78600.0,1,79.05,200.0,SL Hit (50% Premium Appreciation),-40.45,-20.22
SENSEX,PE_SPREAD,2026-08-04 10:42:00,2026-08-04 13:30:00,0 days 02:48:00,56,78700.0 / 78500.0,1,87.35,200.0,SL Hit (50% Premium Appreciation),-45.55,-22.78
SENSEX,PE_SPREAD,2026-08-04 11:15:00,2026-08-04 14:00:00,0 days 02:45:00,55,78800.0 / 78600.0,1,94.3,200.0,SL Hit (50% Premium Appreciation),-47.55,-23.78
SENSEX,CE_SPREAD,2026-08-04 13:12:00,2026-08-05 09:15:00,0 days 20:03:00,50,78800.0 / 79000.0,1,49.65,200.0,SL Hit (50% Premium Appreciation),-61.15,-30.58
SENSEX,CE_SPREAD,2026-08-04 13:21:00,2026-08-05 09:15:00,0 days 19:54:00,47,78800.0 / 79000.0,1,50.55,200.0,SL Hit (50% Premium Appreciation),-60.25,-30.12
SENSEX,CE_SPREAD,2026-08-04 13:30:00,2026-08-05 09:15:00,0 days 19:45:00,44,78800.0 / 79000.0,1,45.0,200.0,SL Hit (50% Premium Appreciation),-65.8,-32.9
