Symbol,Type,Entry Time,Exit Time,Duration,Bars in Trade,Strike Pair,Lot Size,Net Credit (₹),Capital Employed (₹),Exit Reason,PnL (₹),PnL (%)
SENSEX,CE_SPREAD,2026-08-12 12:51:00,2026-08-12 14:54:00,0 days 02:03:00,41,78100.0 / 78300.0,20,32.5,4000.0,SL Hit (100% Premium Appreciation),-686.0,-17.15
SENSEX,CE_SPREAD,2026-08-12 13:12:00,2026-08-12 14:54:00,0 days 01:42:00,34,78100.0 / 78300.0,20,31.45,4000.0,SL Hit (100% Premium Appreciation),-707.0,-17.68
SENSEX,CE_SPREAD,2026-08-12 13:21:00,2026-08-12 14:57:00,0 days 01:36:00,32,78200.0 / 78400.0,20,26.6,4000.0,SL Hit (100% Premium Appreciation),-577.0,-14.43
SENSEX,CE_SPREAD,2026-08-12 13:30:00,2026-08-12 14:57:00,0 days 01:27:00,29,78200.0 / 78400.0,20,26.45,4000.0,SL Hit (100% Premium Appreciation),-580.0,-14.5
SENSEX,CE_SPREAD,2026-08-12 13:45:00,2026-08-12 14:54:00,0 days 01:09:00,23,78100.0 / 78300.0,20,31.15,4000.0,SL Hit (100% Premium Appreciation),-713.0,-17.83
SENSEX,CE_SPREAD,2026-08-12 14:27:00,2026-08-12 14:57:00,0 days 00:30:00,10,78200.0 / 78400.0,20,27.55,4000.0,SL Hit (100% Premium Appreciation),-558.0,-13.95
SENSEX,PE_SPREAD,2026-08-13 14:21:00,2026-08-13 15:27:00,0 days 01:06:00,22,78100.0 / 77900.0,20,133.15,4000.0,Target Hit (50% Premium Decay),2254.0,56.35
SENSEX,PE_SPREAD,2026-08-13 14:42:00,2026-08-13 15:27:00,0 days 00:45:00,15,78100.0 / 77900.0,20,140.5,4000.0,Target Hit (50% Premium Decay),2401.0,60.02
SENSEX,PE_SPREAD,2026-08-13 15:03:00,2026-08-13 15:27:00,0 days 00:24:00,8,78100.0 / 77900.0,20,148.55,4000.0,Target Hit (50% Premium Decay),2562.0,64.05
SENSEX,PE_SPREAD,2026-08-13 15:15:00,2026-08-13 15:27:00,0 days 00:12:00,4,78100.0 / 77900.0,20,171.25,4000.0,Target Hit (50% Premium Decay),3016.0,75.4
SENSEX,PE_SPREAD,2026-08-13 15:18:00,2026-08-13 15:27:00,0 days 00:09:00,3,78100.0 / 77900.0,20,178.95,4000.0,Target Hit (50% Premium Decay),3170.0,79.25
SENSEX,PE_SPREAD,2026-08-13 15:27:00,2026-08-14 15:39:00,1 days 00:12:00,133,78100.0 / 77900.0,20,20.45,4000.0,Data Ended,10.0,0.25
SENSEX,PE_SPREAD,2026-08-13 15:36:00,2026-08-14 15:39:00,1 days 00:03:00,130,78100.0 / 77900.0,20,19.95,4000.0,Data Ended,0.0,0.0
